,subj_id,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_drift_load,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.hddm_thresh_load,attention_network_task.hddm_drift,attention_network_task.hddm_drift_center,attention_network_task.hddm_drift_congruent,attention_network_task.hddm_drift_double,attention_network_task.hddm_drift_incongruent,attention_network_task.hddm_drift_neutral,attention_network_task.hddm_drift_nocue,attention_network_task.hddm_drift_spatial,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,directed_forgetting.hddm_drift,directed_forgetting.hddm_drift_con,directed_forgetting.hddm_drift_neg,directed_forgetting.hddm_drift_pos,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_drift_AX,dot_pattern_expectancy.hddm_drift_AY,dot_pattern_expectancy.hddm_drift_BX,dot_pattern_expectancy.hddm_drift_BY,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,local_global_letter.hddm_drift,local_global_letter.hddm_drift_congruent,local_global_letter.hddm_drift_global,local_global_letter.hddm_drift_incongruent,local_global_letter.hddm_drift_local,local_global_letter.hddm_drift_neutral,local_global_letter.hddm_drift_stay,local_global_letter.hddm_drift_switch,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_drift_critical,motor_selective_stop_signal.hddm_drift_non-critical,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,recent_probes.hddm_drift,recent_probes.hddm_drift_rec_neg,recent_probes.hddm_drift_rec_pos,recent_probes.hddm_drift_xrec_neg,recent_probes.hddm_drift_xrec_pos,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,shape_matching.hddm_drift,shape_matching.hddm_drift_SDD,shape_matching.hddm_drift_SNN,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,simon.hddm_drift,simon.hddm_drift_congruent,simon.hddm_drift_incongruent,simon.hddm_non_decision,simon.hddm_thresh,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_drift_go,stim_selective_stop_signal.hddm_drift_ignore,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh,stop_signal.hddm_drift,stop_signal.hddm_drift_high,stop_signal.hddm_drift_low,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.hddm_thresh_high,stop_signal.hddm_thresh_low,stroop.hddm_drift,stroop.hddm_drift_congruent,stroop.hddm_drift_incongruent,stroop.hddm_non_decision,stroop.hddm_thresh,threebytwo.hddm_drift,threebytwo.hddm_drift_100.0,threebytwo.hddm_drift_900.0,threebytwo.hddm_drift_cue_stay,threebytwo.hddm_drift_cue_switch,threebytwo.hddm_drift_task_stay,threebytwo.hddm_drift_task_switch,threebytwo.hddm_non_decision,threebytwo.hddm_thresh
41,s192,2.5115568546273104,-0.1969959215583516,0.3188943732815961,1.1454786446237426,0.008317803019303299,2.7489180437386795,-0.51730735414608,0.4705466991992596,-0.2868311581532163,-0.2809164451186742,-0.18963025408058534,-0.6641265452664125,1.4682650575657088,0.3804284914675757,1.4594798998423493,5.510324568753939,0.238630182727926,2.5294249968045754,2.949567581600399,-0.127123184554022,-0.18876672916624965,0.31588991372027164,0.3418854507751197,2.0429725489523096,5.064174473023561,-1.570446987943584,-2.1915944419339217,2.0496160670876287,1.7124253627898771,0.28604788184587177,1.9992991664045885,1.9792328602631428,-0.3351146379621856,0.18016406964656626,-0.21258369813386102,-0.18016406964656626,0.5476983360960466,0.502176355601106,-0.502176355601106,0.49559024782723904,2.176444164593432,3.0827801336831535,-0.8379189482142929,0.8379189482142929,0.3678881939056322,1.188589224424022,2.497437673308966,-0.7543856421154553,0.5525690794983259,-0.08660614414530733,0.28842270676243675,0.3358497311171473,2.805661266609515,6.469568586198077,-0.8107889171851548,0.8107889171851548,0.2792377856168577,4.7430333195774566,4.680270824639393,0.011677325200552393,-0.011677325200552393,0.27136524784838323,2.230008216537013,3.6183542276544065,0.5599282266875634,-0.5599282266875634,0.3642456074331849,1.5583198702141616,4.3191693180736515,0.869116222554573,-0.869116222554573,0.3730399197062709,1.7267054575640202,0.3685389123237207,-0.3685389123237207,3.3042316587959686,0.10228968010127458,-0.10228968010127458,0.3821934478418156,1.5614742654558904,2.7242967967071734,-0.953915846471243,0.953915846471243,-0.05604444266471773,0.05604444266471773,0.4248322987438551,-0.4248322987438551,0.4188029883330165,1.6530085884595749
42,s473,2.2888349518422846,-0.6573703787897438,0.09442038364684124,3.503092495058429,-0.5534093857976421,3.943161353982292,-0.03110154632657366,0.13485077175713678,0.04467383556558791,-0.7958808363378918,0.661030064580755,-0.4538253042144549,0.4402530149754406,0.34314516820327273,1.990434023537492,2.7611831086144614,0.2882828763998767,1.4788639015680478,1.9213989460246148,0.5276664770087526,-0.08498415863375143,-0.4426823183750012,0.4158617170045385,1.9215286940084864,3.788240620967094,-1.8036418519529167,-1.8708133905040687,1.6158639292106811,2.058591313246305,0.009634614863157984,2.360612884994244,1.4492379513322922,0.05871485807980259,0.12188721543145425,-0.4209472092804416,-0.12188721543145425,0.362232351200639,0.11760052318420587,-0.11760052318420587,0.5001202393310795,1.6924704498978314,3.62376013779046,-0.16891132078187196,0.16891132078187196,0.3186346485856936,1.2107111214759003,1.6595650669243671,-0.27677402481983115,-0.05765921400310552,0.8094775417991142,-0.4750443029761776,0.5382567145360253,2.02564901942065,2.052666766101381,-0.4129869970071144,0.4129869970071144,0.43487420944409777,1.7338516563153592,2.7499453987007345,0.37213444487164493,-0.37213444487164493,0.2768931884286391,1.5529204858143484,2.5693769495034906,0.644417353476926,-0.644417353476926,0.34538925179412944,1.24523473576892,4.7341414446482775,-0.15435034956337665,0.15435034956337665,0.33304266279159944,1.7883731322237557,0.2199196017466052,-0.2199196017466052,2.9021523220666277,0.5719565429920515,-0.5719565429920515,0.32559456996933506,1.817343041265837,1.676006862569067,-0.2750616941003504,0.2750616941003504,0.0587303952452511,-0.0587303952452511,0.07494352225629654,-0.07494352225629654,0.32505886566123376,1.9755577277936724
43,s028,5.40151604421232,-1.5263652776179484,0.04830034485774429,3.9483877879198097,-0.8028065963857891,4.785110798857558,-0.5907888128697802,0.1892892970668016,0.02017859215504585,-0.7320986512288015,0.5428093541619998,-0.5639908964952216,1.1346011172099562,0.3681169433224575,2.455412018337681,3.106202940472368,0.2842059556606521,1.4864889241550248,2.3384687956007646,0.4838584178952911,-0.467123642854162,-0.01673477504112914,0.4026767285281699,1.9648634438141688,2.4765925725178035,-0.2801818395568193,-1.363788973482132,1.7504831354139163,-0.10651232237496512,0.17079043833807847,1.7979985994232233,1.6260956080984903,0.32204752700491623,0.08055308375030977,-0.3994934017901816,-0.08055308375030977,0.07744587478526532,0.06537096350424149,-0.06537096350424149,0.3842456161276835,2.196323967062597,3.159035797875038,-0.9095138171888912,0.9095138171888912,0.29289580780107577,1.9042279520136631,2.2250140826656644,-0.2872272140643131,0.6930213623767341,-0.15102873294455507,-0.25476541536786584,0.4633815331433933,1.6093386447441989,3.2048780870118843,-0.9363525270849009,0.9363525270849009,0.4339738225178541,1.9870157173285137,3.7225842552927353,0.11627958485716318,-0.11627958485716318,0.2930062384356644,1.8565287276503144,3.0946418276565604,0.32729890927371424,-0.32729890927371424,0.3730511445648524,1.310871703489918,3.5079771021558144,0.08849143068890014,-0.08849143068890014,0.3398419287576957,1.5681330177527868,0.06039900770080028,-0.06039900770080028,2.2929720509244915,0.09460490506867786,-0.09460490506867786,0.4388300722271529,1.5002372538452304,2.7936211134962217,-0.6956847311474443,0.6956847311474443,-0.08091085840526804,0.08091085840526804,0.06099558057663546,-0.06099558057663546,0.3664520109037141,1.8780261660570403
44,s294,3.261151080109808,-0.7530425301509697,0.25274975688788537,1.6448065508610348,-0.1650675515219919,3.5589049033508933,-0.6027347323048896,0.4691105575260528,-0.31434794539070426,-0.7363808399542152,0.2672702824281624,-0.585128853216516,1.5022115309121102,0.3357895947124425,1.4122783657341196,3.2966776864803062,0.28115446607850136,1.2959219049043753,2.7410759364670394,0.15589341461146594,-0.4608861503314505,0.3049927357199845,0.4095127579685781,1.6302773167411029,4.3058347084570805,1.3512069633877288,-0.981156488362246,-0.5637576101237568,0.19370713509827373,0.2350875447835193,2.406370373770249,2.043287653607183,0.5694753384104109,0.13283834936565558,-0.9969497016918242,-0.13283834936565558,0.4274743632814133,0.1891312319092188,-0.1891312319092188,0.3456244714885273,1.9681206837773704,2.7618939906169637,-0.6124990837538715,0.6124990837538715,0.26681092368359205,1.6034594515182148,3.2512914237682415,-0.3575690186385285,-0.4732050738044292,0.14651758039811366,0.6842565120448441,0.42302542264076265,1.9046140356433912,5.01452788519798,-1.350853212062383,1.350853212062383,0.3687373064765169,2.2003118856928836,3.4218652759248886,0.2308348213167009,-0.2308348213167009,0.2811671490729885,1.3485328702768713,3.0067090862449537,0.423918572551572,-0.423918572551572,0.303780347285695,1.2806981827683377,2.694993746402736,0.3877832452404582,-0.3877832452404582,0.3318267435128271,1.4354127362283282,0.2001468598600188,-0.2001468598600188,3.334703453542065,0.7999597858663561,-0.7999597858663561,0.2938134466143733,2.335748914053835,1.8390484498900437,-0.2878541927865632,0.2878541927865632,0.39563325916303854,-0.39563325916303854,-0.01035950198863037,0.01035950198863037,0.32670263605932776,1.69952483076197
45,s062,2.240344264715569,-0.5509649012971298,0.306432889720338,1.811252047251488,-0.104689534114627,3.618694418815032,-0.32473967565086675,0.3660643299327124,-0.19540392878789986,-0.6979799021927674,0.33191557226005497,0.03852886996708495,0.4816147344716817,0.3841450757940365,2.3520892097341077,2.4005611733594496,0.2745068149467741,1.3209950835699202,2.0412914673461446,0.15978367990084272,-0.8511006126106572,0.6913169327098144,0.37464578821422695,2.3016040404627214,1.7357192349516282,0.6084944303970202,-0.9978707580586302,0.14459854497394148,0.2447777826876685,0.2935127632748451,1.522397024573606,2.3881977878958844,0.13829122989644085,-0.5440722083972952,-0.7817975814372836,0.5440722083972952,0.6435063515408428,0.23539519902507056,-0.23539519902507056,0.4431176799548324,2.4247775836739325,2.321252920776546,-0.6948655951878014,0.6948655951878014,0.3500109662557876,1.3816208424964729,1.7371599359921297,-0.453798931375891,-0.05718577946503078,0.41822834079694937,0.0927563700439723,0.5149924238118352,1.8653714152948957,3.660091764591767,-1.656230417323665,1.656230417323665,0.4082649052178216,2.1510719014088706,3.812818002468064,0.7009791724799581,-0.7009791724799581,0.29437787730235343,1.1941303279741824,2.863909687288951,0.4255052092398497,-0.4255052092398497,0.32187657971590017,1.4967726011684634,3.137579259012516,0.06327106933323512,-0.06327106933323512,0.3309658742115104,1.6575400816304828,0.1453008595050048,-0.1453008595050048,2.717292978649667,0.6146513716197387,-0.6146513716197387,0.3790751581402693,2.083735527321371,2.330068368976744,-0.5824629999155478,0.5824629999155478,0.2993618610899171,-0.2993618610899171,0.3417820010329837,-0.3417820010329837,0.3662785516544749,1.624029679690986
46,s451,2.8492097351572947,-0.632167609604844,0.09191405313292897,3.6623476025632966,-0.6063255747269717,4.706920075770637,-0.5255990683951415,0.13751043793461762,-0.08163192843299259,-0.2904583311396202,0.1529478932050026,-0.6850800378247246,1.2923110346528586,0.337249708769937,3.2342474171881483,5.269874489287803,0.2595050621186729,2.831131044439521,3.434575556434121,0.6818485282404992,-0.2147203389464812,-0.46712818929401795,0.5958244173362125,1.9724013805567768,4.736648706100604,-0.5527159006874041,-1.1078590909495043,1.0879274270935844,0.572647564543324,0.18955051229243394,4.580448730818821,1.6191730914786884,-0.03301713566650506,0.2546965816422777,-0.2453477597360855,-0.2546965816422777,0.2783648954025905,0.08347700260913225,-0.08347700260913225,0.4165246446380633,2.291009917003765,4.039803954638262,-0.7381402820459396,0.7381402820459396,0.3420332252728023,1.5968255256785948,1.74366571021212,-0.2811930482661393,0.04237144114343897,0.2678279572522615,-0.029006350129561126,0.6333743852403373,2.1208516472066106,3.651026930719639,-0.6927584536896755,0.6927584536896755,0.4759388090821166,1.85252611150374,3.0106304111623228,-0.17872254811122545,0.17872254811122545,0.3076324950099792,1.9510247144934107,2.9518020746554248,0.43992982907865136,-0.43992982907865136,0.2677296213412439,2.951189871048032,3.1318006447687874,-0.008880074372713756,0.008880074372713756,0.34014926815474816,1.8400223885901763,0.06048748366633513,-0.06048748366633513,2.5162870192915343,0.174825453739182,-0.174825453739182,0.3482061977938337,1.5971105710234208,2.0412981367428285,-0.4384452650746843,0.4384452650746843,0.1998391608104637,-0.1998391608104637,0.08694884667032803,-0.08694884667032803,0.3518503037578256,2.167988249549877
47,s388,1.2910338421848884,-0.2290919939751323,0.16875586310315754,1.241364030855189,0.09915948934302704,3.1679273753349584,-0.05295967382653104,0.4091184974027394,0.14825173554151674,-0.6835375668797969,0.27441906947705763,-0.2797231000578394,0.18443103834285368,0.3955353530755599,2.2183313369783537,1.9654949814042408,0.30605302419182184,1.4862864688020672,1.6376493162054475,0.407163683365824,-0.5579931708395074,0.15082948747368335,0.33156265666593737,2.3022004872586166,1.7869216729894164,0.21536949980677164,-0.43177586885812025,0.7012416495666021,-0.4848352805152534,0.0485900470744377,2.251209497917338,1.2987845362793704,0.2152936230453599,-0.08406898531755395,-0.7950127417837736,0.08406898531755395,0.5797191187384136,0.13336675558107425,-0.13336675558107425,0.3589930411009851,2.030214649740382,2.0628420308243545,-0.5841511116984841,0.5841511116984841,0.3007690668614452,1.1854350456919611,1.736519328033706,0.3510483905620673,-0.22602648629823074,0.4999971123697,-0.6250190166335365,0.5424360026938885,2.1552870172067338,-0.9538804813288024,0.4770154127611264,-0.4770154127611264,0.4797637974377039,1.3879755721886935,2.090330080880092,0.5601734014965203,-0.5601734014965203,0.3063860032781993,1.7470938931285918,2.0053149671719717,-0.012490965306512343,0.012490965306512343,0.2664780449251097,1.603080205202601,1.8916847714861555,-0.0877766489495231,0.0877766489495231,0.3304251645319867,1.4031985516140366,0.13844033176724474,-0.13844033176724474,1.4161950833073762,0.4664725960808652,-0.4664725960808652,0.3451790592459688,2.033004256527852,0.6124041945442003,-0.12326928186766685,0.12326928186766685,0.12514883457085285,-0.12514883457085285,0.05376378893872484,-0.05376378893872484,0.010227343489262805,2.2897696114671007
48,s091,3.398194194496272,-1.1118279975563052,0.13747565368818587,1.590498639029739,-0.0850270004923949,3.339228421114301,0.4369224874509477,0.3409781420848316,0.03921953006629562,-0.8884424759379339,0.5474643338531023,-0.5836115573612877,0.1074695398440444,0.3955116093448317,1.5298044409720315,6.775537440042447,0.28658110170208984,1.4495785360605171,2.889051299214257,0.35495292544539736,-0.3064710252179764,-0.048481900227420986,0.3992333510984291,1.5015214145356932,7.558115843057936,-2.1108084118071826,-5.109612225897316,2.0430904065431394,5.17733023116136,0.2372890506565805,2.2072284862600298,1.4823876258903506,1.1979201102902501,-0.06049984122774695,-1.0795276088287045,0.06049984122774695,-0.11839250146154545,0.14894109822298351,-0.14894109822298351,0.3289315230522179,1.6518280677811334,5.2112468076627305,-1.0275334323530003,1.0275334323530003,0.3543465855115419,1.8560007300972017,2.162858515321175,0.13418412239740626,-0.08158583654172309,0.34525999282080017,-0.3978582786764834,0.4255432911021011,1.2995594627317988,3.8869885574660064,-1.3191360859627042,1.3191360859627042,0.3708302559638607,1.1696535886724817,4.007090270532345,0.6695017362262438,-0.6695017362262438,0.3104573195980735,1.057831790527621,5.857563213915912,0.6699756774023161,-0.6699756774023161,0.2576929139911989,3.3258331930159324,5.034774254569941,0.9567797424522764,-0.9567797424522764,0.31926185475479946,2.0871772001501,0.6499629821643146,-0.6499629821643146,3.8204030582746764,0.6746141585547554,-0.6746141585547554,0.24086746178639795,2.194641416031839,2.7679960821981857,-0.992606810629268,0.992606810629268,0.02847705531980439,-0.02847705531980439,0.2416648080210172,-0.2416648080210172,0.3228613691722755,1.5239296896885648
49,s026,2.0953431176859345,-0.3401562493907451,0.13448514456852606,1.7459019912267242,-0.16347236618787658,3.5943831711655543,0.2579018354392316,-0.28051244569636674,0.021199188656554936,-0.1897058063675568,0.4702182520639235,-0.4349311734995889,0.1558301494038024,0.3179754887281165,2.0844984376872238,3.8047254705699474,0.28709687490055524,1.133772248256801,2.584514612338588,-0.007328578131254024,-0.4282752301784367,0.4356038083096907,0.3519120798187191,2.2179210296268264,3.003274155488048,-0.031378863004271285,-0.14909364138953976,0.08576939214096263,0.09470311225284844,0.1055983931261704,4.2837928696125145,2.0914125251572724,0.4504520268917751,-0.05142177321975598,-0.6796130290566765,0.05142177321975598,0.22916100216490146,0.023939185769332117,-0.023939185769332117,0.4170478028255685,1.9156138482808631,3.0786632335190856,-0.42013669575212187,0.42013669575212187,0.34938751811142804,1.1073105242323644,1.4142267798191108,0.08687500057981874,-0.039482968055747615,0.20721406562325387,-0.254606098147325,0.5315240926015089,1.7687980359362312,3.8513746568964895,-1.5832178950168891,1.5832178950168891,0.4120640602818911,1.6789641445281671,2.4311722741350708,0.5674810747524344,-0.5674810747524344,0.30437493546769084,1.2628354146704668,2.790977542125588,0.6169223203461721,-0.6169223203461721,0.3660566785467558,1.287209183924762,3.7035369122633135,0.19072166960363574,-0.19072166960363574,0.322755524612392,1.4407066058465583,0.3436290260570334,-0.3436290260570334,2.082090393276994,0.2985386012210529,-0.2985386012210529,0.347634154111117,1.733891476594884,2.1348996905643545,-0.6942018955666207,0.6942018955666207,0.472551231159828,-0.472551231159828,0.2656656905226333,-0.2656656905226333,0.3352634846810264,1.5754341631423816
50,s182,1.8352382198634325,-0.2949345806341775,0.1246446513381965,1.7096762898206417,0.022116975951511908,3.1361512255517376,-0.8102453565222166,0.5746776201391959,-0.014268727974750588,-0.937309825815126,0.36263220567593024,-0.5838838489580317,1.408397933454999,0.3584635019946882,1.5763297730286845,2.206082258660226,0.3494153590520849,1.295904366833836,2.1321248234936587,0.08857054720868397,-0.3177561312665943,0.22918558405791034,0.3808069130527804,3.2602748300491293,3.8930585254230503,-1.06199105454793,-2.64750878070426,2.2237706990983233,1.4857291361538667,0.2391298855244474,2.1063517617494263,2.1246167289412132,0.29104314596823244,0.12061319803184264,-0.75199930784454,-0.12061319803184264,0.4609561618763076,0.1230025596512538,-0.1230025596512538,0.38668589138987197,2.156721395188517,2.1696743292247707,-0.3452268427582691,0.3452268427582691,0.3604992059059096,1.1721471388318991,1.515328111082079,-0.3603216025396736,0.14259313748656965,0.1036441896864108,0.11408427536669315,0.6165219383434561,1.7456183909180445,2.234197963491309,0.18806955270635534,-0.18806955270635534,0.4642128945463128,1.445017339479084,1.9818389152087281,0.34765021193153123,-0.34765021193153123,0.2913594907842049,1.4119499616901934,2.401396145486647,0.5617555690910305,-0.5617555690910305,0.3545910608410049,1.1720115231017123,2.350911767909244,0.037441073738697726,-0.037441073738697726,0.3474214709204152,1.2200448362142289,0.06564169905279614,-0.06564169905279614,1.3007693877159614,0.3396169132097135,-0.3396169132097135,0.4353482506243487,1.7054792981361202,1.3142298385605515,-0.2387765106443083,0.2387765106443083,0.06843979153852257,-0.06843979153852257,0.23537904004554905,-0.23537904004554905,0.3416675587080718,1.9518452454338509
51,s305,3.4092235769602834,-0.8047443923820429,0.25117507031133823,2.0734059574743777,-0.2350600299249208,3.6894428914815696,-0.27514943529726205,0.04272748088025562,-0.010637858951002143,-0.5698148877193587,0.5270874068391032,-0.338071045381272,0.6238583396295361,0.3054519089047565,2.3688058672477705,3.53503627520662,0.2488713031859295,1.3460330942712475,2.2436420411801192,0.10097535736368572,-0.6084926501519416,0.5075172927882561,0.5069287592146243,1.4497523646087704,1.7893101345610725,0.21789427804854594,-0.3571813305813453,-0.10695633279494124,0.2462433853277406,0.04978395428962465,2.3760924121762077,1.7148732638707993,0.4555485074499558,-0.02374834122764036,-1.069166262564422,0.02374834122764036,0.6136177551144661,0.030583099101745875,-0.030583099101745875,0.3585911817508146,2.001442074650228,3.8879459560501854,-0.3959595878143097,0.3959595878143097,0.3109105712993804,1.8249033636731529,1.6361753188873622,-0.5685355908789745,0.6639199346863225,0.18175940742318716,-0.2771437512305351,0.5016894319118046,1.89018739106596,2.6297455443654534,-0.8984563502539693,0.8984563502539693,0.4124501459789784,1.4336702020476513,2.1056063656989283,-0.0631308545819134,0.0631308545819134,0.3422900260892253,1.5815854712665158,4.330232371868224,0.5452340832261526,-0.5452340832261526,0.4077792825453439,2.1842018391396203,3.4629751307397987,0.5931893621221517,-0.5931893621221517,0.33894974416990925,1.8635425299281791,0.25299552306634104,-0.25299552306634104,2.3768024609483667,0.4260311879028355,-0.4260311879028355,0.3355554392436901,1.8685116420543773,2.0092257155643227,-0.7529278322020501,0.7529278322020501,0.2970767787174617,-0.2970767787174617,0.042356407703179,-0.042356407703179,0.3462668105991058,1.5922059730571498
52,s065,1.7460295496560354,-0.4008713678280305,0.124404339940495,1.879173631103709,-0.09566603613256076,3.217302250924166,0.015410930334225702,0.18074350996520205,0.2284767376072075,-0.7336564465650142,0.5529129365998121,-0.4790245934844402,0.23513692554300694,0.3657350142704479,2.0039689679766566,1.8895363345768623,0.21469701842212266,1.536015350331522,0.6835527702011279,0.2470127948547129,-0.09024992349600552,-0.15676287135870742,0.23819656360140146,2.0891385560298548,1.6347504099688923,-0.172930042531426,-0.8900629673541319,1.5515931495338091,-0.4886001396482514,0.2621676905984055,1.6741742582831,1.1963120147600717,1.1220862521713166,-0.1073863339915815,-1.2519804071245204,0.1073863339915815,0.12989415495320378,0.14020539692245435,-0.14020539692245435,0.41878228901336495,1.4265387143204051,0.4350538366237366,0.18415116542854784,-0.18415116542854784,0.0734127131736543,1.5013518896635754,0.2752057139109536,-0.27356394976707554,0.16397827983427982,0.06485226367757302,0.044733406255222714,0.017165699670990762,2.463744714770236,2.3759094572875803,-0.8398261105780792,0.8398261105780792,0.43248618135561256,1.7565059552835642,1.7451236238915957,0.3398518988503801,-0.3398518988503801,0.0748542640046558,1.9159332240573503,0.06505020004918269,-0.01035588276816758,0.01035588276816758,0.01394955820929572,1.2780520610320936,1.5690125678956086,0.014995286983224602,-0.014995286983224602,0.2330263253194609,1.6529909222784502,0.04482915806988015,-0.04482915806988015,0.9081205129582076,0.4288411211995729,-0.4288411211995729,0.10518182957536178,1.935629356518599,0.5204298358062577,-0.060385478260715976,0.060385478260715976,0.1846710500271643,-0.1846710500271643,0.07523038835526806,-0.07523038835526806,0.045815665881030455,1.877264320304992
53,s262,1.4990227567864896,-0.5071084922012286,0.04634428550038844,2.046183181812439,-0.09377024053719774,2.9460555848680183,0.16198029621500692,0.3138080214830207,-0.034074386723762555,-0.7756567557658954,0.4618487342828747,-0.39642113953150654,0.2685152300402622,0.40490081177562215,1.9735862651332017,3.1640260697169054,0.3722912317208854,1.917785103467652,1.8895523253202433,0.17554241169473508,-0.09671208358624596,-0.07883032810848911,0.6111030185705872,1.7725112605022055,1.922984219452388,-0.1248853290500206,-1.3207386732863755,0.447812896126299,0.9978111062100974,0.2494982977772694,1.5956691324519128,0.7755580571586949,0.18760771269661525,0.15943130482893092,-0.30460256119253515,-0.15943130482893092,0.1169948484959199,-0.05036551054112163,0.05036551054112163,0.011312662815076013,2.498871893951624,3.948078711477089,-0.25726009377874265,0.25726009377874265,0.4044834307160031,1.4673877634617414,1.6134678425739364,-0.22889219456593166,0.01071788683111051,0.33795356414733385,-0.11977925641251272,0.48564117914783,2.5302757090254078,1.9317478490318316,-0.34226291344782866,0.34226291344782866,0.5567918308258463,1.4845738848117849,1.5888622380070234,0.23612431204015394,-0.23612431204015394,0.3594475374397765,1.6613035892722237,2.5195616207271887,0.22501891791263254,-0.22501891791263254,0.4063171312812275,1.5461115962450795,1.9556889058706173,0.05610750839351925,-0.05610750839351925,0.4251268345646352,1.3778767024170309,-0.017447813039426018,0.017447813039426018,1.2706615457661086,0.1598852330156983,-0.1598852330156983,0.1724182326850726,2.5962691052161984,0.8846139938261379,-0.062051198345548085,0.062051198345548085,0.051573182983082166,-0.051573182983082166,-0.057380502478115374,0.057380502478115374,0.1152491671546698,2.1521461264042663
54,s094,2.8982147305405013,-0.8875549562254801,0.17118682076074596,3.214465503121447,-0.5146796042379925,3.825122226071056,-0.2402673276673755,0.06440428600138813,-0.16940295304269495,-0.3748690181364431,0.3104647321350549,-0.25455986447011264,0.6642301451801831,0.4247536180413279,1.4443837812969111,4.637959169028799,0.32214874469067384,1.2904876523687463,2.9105915574799863,0.4714145688788242,-0.5560905266723655,0.08467595779354131,0.5187597993487207,1.6895465778207202,3.8822130675179,-0.3813377502563856,-1.5994570320949202,0.9953161739879882,0.9854786083633176,0.279170045369386,2.368704281162382,2.2123435023456723,0.059356735657056764,-0.1256172037387032,-0.5014828866925367,0.1256172037387032,0.4421261510354799,0.2276108110000097,-0.2276108110000097,0.4070176165824394,2.3164069147336184,2.979318431817095,0.06855990418875903,-0.06855990418875903,0.3595999848949065,1.1372330818348044,2.3427325165073523,-0.572671548111534,-0.0016331813957435651,0.3720123196554562,0.2022924098518213,0.5956691724526135,2.325108034090911,4.211846435397356,-1.1297473559505873,1.1297473559505873,0.4551411362518781,1.7553309019152816,3.5759389170908062,-0.053229525028435455,0.053229525028435455,0.2999917729946395,2.000776002132313,5.113058198287519,0.2972645737221241,-0.2972645737221241,0.3045205837324957,2.57767025233265,3.2944505468794545,-0.0690549898580686,0.0690549898580686,0.3539085781400757,1.2952541274846303,-0.005867952399749753,0.005867952399749753,3.998819373998159,0.5303228313733658,-0.5303228313733658,0.3419696287325251,2.143228872804685,2.3254339546541662,-0.7848142006186617,0.7848142006186617,0.08360850201833261,-0.08360850201833261,0.26207791732346314,-0.26207791732346314,0.3226714778634701,1.6581768152291758
55,s111,1.7935616292458934,-0.34157983726422625,0.07564694832361744,2.3563234737069245,-0.13543714239218738,3.2957633792035352,0.09235996047810567,0.22012703461631092,0.15004717033133735,-0.7552812066582947,0.5351541720419837,-0.5352098767516181,0.2928027459421751,0.3662662406738624,1.9014619273609459,4.516672683319781,0.2587419127419704,2.1643248819791485,2.2642625506296263,-0.014139819669230003,0.11153148349698,-0.09739166382774997,0.35401699035353323,1.7351287801442006,1.6517834254754291,-0.07792621550287412,-0.90536477571298,0.4620935869223842,0.52119740429347,0.012596355730887705,2.349076768591853,0.5715278131652582,0.2694321746625598,-0.3429163641371449,-0.5349439637413893,0.3429163641371449,0.2655117890788295,0.23250459736513795,-0.23250459736513795,0.5115415871161696,1.8203093981781264,2.7215228587475244,0.1354369007500302,-0.1354369007500302,0.2874156156195034,1.551722867084788,1.2515090785577851,-0.05624384057510035,-0.2456503927580059,0.07852436755671509,0.2233698657763912,0.4739729029193423,2.0422990562685603,1.817265246555262,-0.3159333078254501,0.3159333078254501,0.012280222715264421,2.768500744900302,2.379079025892088,0.394338339536716,-0.394338339536716,0.3004298009192525,1.7995350364675462,3.963052187899145,0.1922732205332541,-0.1922732205332541,0.26598829501332555,3.4872484095933585,2.9116649604361684,-0.871189837826975,0.871189837826975,0.2606768794075735,2.09225834473548,-0.5495382238998187,0.5495382238998187,2.406741398691039,0.540055174521714,-0.540055174521714,0.3190233380600699,2.020302720693255,1.7054355064146518,-0.5429273006682582,0.5429273006682582,0.2175587029268609,-0.2175587029268609,0.1280729036573398,-0.1280729036573398,0.32298522862782764,1.7101914331828334
